https://github.com/SeanFeldman/ServiceBus.AttachmentPlugin.git,a074f8f804cb5a15d13f823ba6efd63c3da1a7b4
https://github.com/emgarten/Sleet.git,7fb3c59b57e6454fba5a91b871f2b78b4c303bde
https://github.com/AArnott/IronPigeon.git,e4d125f9f9cba04c7eb219cac1f309ead487fa9d
https://github.com/dotnet/orleans.git,6a4cc9099ac151c36e6ecded78d7991a3ed459d7
https://github.com/akkadotnet/Alpakka.git,869c6e28c85353577be74aec59801bbe9d498f0e
https://github.com/NuGet/Insights.git,21e3ae357d63125721246cf2291db09bd52bc02e
https://github.com/tathamoddie/SnowMaker.git,bf0d12b626687b66273ec651623b3b6ea26ea326
https://github.com/dlmelendez/identityazuretable.git,bc4ba07d6289addd275c425d20db3ee19167805f
https://github.com/yevhen/Streamstone.git,71b34da9a76772234406618a95b6d00889dcf376
https://github.com/Azure/durabletask.git,d7c3eb46570cd350094132da03c01a8f20ecfb0b
https://github.com/dotnet/efcore.git,44b976330d01beee0cd8e61c16b00cd2c928a17f
https://github.com/emgarten/Sleet.git,7fb3c59b57e6454fba5a91b871f2b78b4c303bde
https://github.com/ServiceStack/ServiceStack.git,eaaa85f553642e5f721466fafb247132cca00006
